licenceId,licenceNumber,licensee,channel,frequency,location,status,txrx,suppressed
434014,426371,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM331",100.5,"KAUKAU","Current","TX",false
434013,426340,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM409",104.4,"MANGAKINO","Current","TX",false
434012,426414,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM219",94.9,"SOUTHSHORE","Current","TX",false
434011,426360,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM187",93.3,"ELECTRICITY ASHBURTON","Current","TX",false
434010,426348,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM433",105.6,"STATION PEAK","Current","TX",false
434009,426376,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM409",104.4,"TE KUITI","Current","TX",false
434008,426364,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM209",94.4,"NGUNGURU","Current","TX",false
434007,426332,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM315",99.7,"MURUPARA","Current","TX",false
434006,426331,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM293",98.6,"MT TE AHUMATA","Current","TX",false
434005,426388,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM449",106.4,"MANGAWHAI","Current","TX",false
434004,426312,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM105",89.2,"GLENORCHY","Current","TX",false
434003,426325,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM211",94.5,"FRANZ JOSEF","Current","TX",false
434002,426324,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM439",105.9,"CASTLEPOINT","Current","TX",false
434001,426334,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM411",104.5,"KAUKAU","Current","TX",false
434000,426329,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM189",93.4,"TAKAKA HILL (NM)","Current","TX",false
433999,426341,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM319",99.9,"BROWNS HILL","Current","TX",false
433998,426309,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM173",92.6,"HUKAROA","Current","TX",false
433997,408017,"TAIT SYSTEMS NZ LIMITED","7GU1#",7599.5,"CLARENCE","Current","TX",false
433996,410206,"TAIT SYSTEMS NZ LIMITED","7GU19B#",7715.0,"BLACK BIRCH","Current","TX",false
433991,426147,"TWO DEGREES NETWORKS LIMITED",,2152.5,"(TNK-033-042-A)[MINT]_MANGOREI NORTH","Current","TX",false
433990,426158,"TWO DEGREES NETWORKS LIMITED",,1815.0,"(TNK-033-042-A)[MINT]_MANGOREI NORTH","Current","TX",false
433989,426155,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-033-042-A)[MINT]_MANGOREI NORTH","Current","TX",false
433987,426157,"TWO DEGREES NETWORKS LIMITED",,798.0,"(TNK-033-042-A)[MINT]_MANGOREI NORTH","Current","TX",false
433984,426148,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-008-118-B)[MUSH]_MURPHYS BUSH","Current","TX",false
433983,426156,"TWO DEGREES NETWORKS LIMITED",,798.0,"(AKL-008-118-B)[MUSH]_MURPHYS BUSH","Current","TX",false
433970,408016,"TAIT SYSTEMS NZ LIMITED","7GU1",7438.5,"WARD","Current","TX",false
433969,410205,"TAIT SYSTEMS NZ LIMITED","7GU19B",7554.0,"WARD","Current","TX",false
433964,426142,"SPARK NEW ZEALAND TRADING LIMITED",,2137.5,"WAIKATO BALLOON FESTIVAL","Current","TX",false
433963,426136,"SPARK NEW ZEALAND TRADING LIMITED",,1845.0,"WAIKATO BALLOON FESTIVAL","Current","TX",false
433962,426135,"SPARK NEW ZEALAND TRADING LIMITED",,2665.0,"WAIKATO BALLOON FESTIVAL","Current","TX",false
433961,426144,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAIKATO BALLOON FESTIVAL","Current","TX",false
433960,426146,"SPARK NEW ZEALAND TRADING LIMITED",,2335.0,"WAIKATO BALLOON FESTIVAL","Current","TX",false
433959,426141,"SPARK NEW ZEALAND TRADING LIMITED",,2137.5,"HOON HAY SOUTH ~YE98~","Current","TX",false
433957,426327,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM233",95.6,"HIKURANGI","Current","TX",false
433956,426326,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM217",94.8,"HIKURANGI","Current","TX",false
433955,426393,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM105",89.2,"HIKURANGI","Current","TX",false
433954,426319,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM233",95.6,"MAUNGATANIWHA","Current","TX",false
433953,426315,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM217",94.8,"MAUNGATANIWHA","Current","TX",false
433952,426330,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM105",89.2,"HOROKAKA","Current","TX",false
433951,426356,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM217",94.8,"HOROKAKA","Current","TX",false
433950,426394,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM249",96.4,"HOROKAKA","Current","TX",false
433949,426320,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM105",89.2,"PARAHAKI","Current","TX",false
433948,426313,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM249",96.4,"PARAHAKI","Current","TX",false
433947,426323,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM303",99.1,"4 MIRO PLACE WHITIANGA","Current","TX",false
433946,426303,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM451",106.5,"SUGARLOAF","Current","TX",false
433945,426322,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM405",104.2,"DARGAVILLE MUSEUM","Current","TX",false
433944,426318,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM445",106.2,"CLYDE STREET OHAKUNE","Current","TX",false
433943,426396,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM309",99.4,"NATIONAL PARK","Current","TX",false
433942,426398,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM131",90.5,"HARIHARI","Current","TX",false
433941,426306,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM131",90.5,"FOX GLACIER","Current","TX",false
433940,426321,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM131",90.5,"FRANZ JOSEF","Current","TX",false
433939,426317,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM131",90.5,"BALD HILL","Current","TX",false
433938,426305,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM131",90.5,"WHATAROA","Current","TX",false
433937,426314,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM205",94.2,"MT MARY","Current","TX",false
433936,426302,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM203",94.1,"MT MURCHISON","Current","TX",false
433935,426316,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM419",104.9,"WITHER HILLS RADIOWORKS (COBB RIDGE)","Current","TX",false
433934,426392,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM327",100.3,"MAUI STREET KAIKOURA PENINSULA","Current","TX",false
433933,426304,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM431",105.5,"OHUKA PARK","Current","TX",false
433932,426311,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM417",104.8,"CAPE WANBROW","Current","TX",false
433931,426402,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM139",90.9,"TOWAI","Current","TX",false
433930,426308,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM113",89.6,"MT CAMPBELL","Current","TX",false
433929,426328,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM129",90.4,"GRAMPIANS","Current","TX",false
433928,426310,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM211",94.5,"WITHER HILLS","Current","TX",false
433927,426307,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM131",90.5,"CAVALIER HOUSE","Current","TX",false
433926,426277,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM251",96.5,"SOUTHSHORE","Current","TX",false
433925,426289,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM163",92.1,"CAVALIER HOUSE","Current","TX",false
433924,426282,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM309",99.4,"WAIHEKE ISLAND","Current","TX",false
433923,426281,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM291",98.5,"WITHER HILLS","Current","TX",false
433922,426280,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM133",90.6,"WAIHI","Current","TX",false
433921,426276,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM253",96.6,"KOPUKAIRUA NO.3","Current","TX",false
433920,426286,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM255",96.7,"PUKEPOTO","Current","TX",false
433919,426274,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM111",89.5,"PUKEPOTO","Current","TX",false
433918,426285,"The Crown acting by and through the Chief Executive of the Ministry of Business, Innovation, and Employment","FM159",91.9,"OTAHOUA","Current","TX",false
